name,shape,nbits,ours_bit_density,bonsai_bit_density,ours_zero_scale_frac,bonsai_zero_scale_frac,ours_scale_mean,ours_scale_std,bonsai_scale_mean,bonsai_scale_std,ours_all0_group_frac,ours_all1_group_frac,bonsai_all0_group_frac,bonsai_all1_group_frac,fp16_weight_std,ours_deq_std,bonsai_deq_std,ours_rel_l2,bonsai_rel_l2,ours_cos_fp16,bonsai_cos_fp16
model.layers.15.mlp.up_proj,6144x2048,12582912,0.4998437762260437,0.5001187324523926,0.0,0.0,0.18092434108257294,0.03722981736063957,0.17118129134178162,0.020236382260918617,0.0,0.0,0.0,0.0,0.033720314502716064,0.0893770232796669,0.08618663996458054,2.003549098968506,2.250577926635742,0.7566666603088379,0.48273247480392456
model.layers.15.self_attn.k_proj,1024x2048,2097152,0.4996962547302246,0.5000882148742676,0.0,0.0,0.150104820728302,0.04760679975152016,0.08082611858844757,0.016514526680111885,0.0,0.0,0.0,0.0,0.02908368408679962,0.07642342895269394,0.04124800115823746,1.974426031112671,1.2571805715560913,0.7623551487922668,0.5044717788696289
model.layers.15.self_attn.o_proj,2048x2048,4194304,0.4996802806854248,0.5000367164611816,0.0,0.0,0.15218782424926758,0.04370183125138283,0.10834473371505737,0.023358354344964027,0.0,0.0,0.0,0.0,0.029724089428782463,0.07736935466527939,0.05541704222559929,1.9398834705352783,1.5342518091201782,0.7706799507141113,0.5690869092941284
model.layers.15.self_attn.q_proj,2048x2048,4194304,0.5010817050933838,0.5000903606414795,0.0,0.0,0.1748223602771759,0.07138030230998993,0.07805141806602478,0.0227541271597147,0.0,0.0,0.0,0.0,0.03476273640990257,0.0913568064570427,0.04065025597810745,1.9787951707839966,1.0702705383300781,0.7592830657958984,0.5224769115447998
model.layers.15.self_attn.v_proj,1024x2048,2097152,0.4992818832397461,0.500485897064209,0.0,0.0,0.17871583998203278,0.03682788833975792,0.1421475112438202,0.01511181890964508,0.0,0.0,0.0,0.0,0.032237354665994644,0.08723754435777664,0.07147422432899475,2.0817363262176514,1.8119906187057495,0.7371024489402771,0.5936353206634521
model.layers.16.mlp.down_proj,2048x6144,12582912,0.5002195239067078,0.5001606345176697,0.0,0.0,0.18696904182434082,0.043438516557216644,0.11468523740768433,0.01634019799530506,0.0,0.0,0.0,0.0,0.03283826261758804,0.09029709547758102,0.057921718806028366,2.1402323246002197,1.5078630447387695,0.7238011360168457,0.5208813548088074
model.layers.16.mlp.gate_proj,6144x2048,12582912,0.5007138252258301,0.5011825561523438,0.0,0.0,0.17413869500160217,0.046555403620004654,0.1573023796081543,0.03166870400309563,0.0,0.0,0.0,0.0,0.03219521790742874,0.08662289381027222,0.08022905886173248,2.058234453201294,2.201688766479492,0.7438530325889587,0.4740105867385864
model.layers.16.mlp.up_proj,6144x2048,12582912,0.5001947283744812,0.49988335371017456,0.0,0.0,0.18960890173912048,0.038521796464920044,0.1779729127883911,0.023250224068760872,0.0,0.0,0.0,0.0,0.034630123525857925,0.0928911417722702,0.08974259346723557,2.0493617057800293,2.2928426265716553,0.7447266578674316,0.47435417771339417
model.layers.16.self_attn.k_proj,1024x2048,2097152,0.4992790222167969,0.5000653266906738,0.0,0.0,0.1541089564561844,0.07244979590177536,0.08493149280548096,0.022917134687304497,0.0,0.0,0.0,0.0,0.030218929052352905,0.08138053864240646,0.04398452118039131,2.0652682781219482,1.2913169860839844,0.7402644753456116,0.4984665513038635
model.layers.16.self_attn.o_proj,2048x2048,4194304,0.49982786178588867,0.4997899532318115,0.0,0.0,0.15156757831573486,0.04570387676358223,0.10823337733745575,0.023529455065727234,0.0,0.0,0.0,0.0,0.029786590486764908,0.07740138471126556,0.055380720645189285,1.9344117641448975,1.5420663356781006,0.7716696858406067,0.5590540170669556
model.layers.16.self_attn.q_proj,2048x2048,4194304,0.5004332065582275,0.49978160858154297,0.0,0.0,0.18265698850154877,0.09067098796367645,0.08455689251422882,0.026816952973604202,0.0,0.0,0.0,0.0,0.037089575082063675,0.09863970428705215,0.04435373842716217,2.017660617828369,1.0581858158111572,0.7523940205574036,0.5478553771972656
model.layers.16.self_attn.v_proj,1024x2048,2097152,0.5001368522644043,0.5000190734863281,0.0,0.0,0.17625954747200012,0.030695533379912376,0.14506864547729492,0.01708613522350788,0.0,0.0,0.0,0.0,0.032440293580293655,0.08674247562885284,0.07303568720817566,2.0317680835723877,1.8548048734664917,0.7520294189453125,0.5837391018867493
model.layers.17.mlp.down_proj,2048x6144,12582912,0.4998819828033447,0.49988555908203125,0.0,0.0,0.18617376685142517,0.033229559659957886,0.11812172830104828,0.016462335363030434,0.0,0.0,0.0,0.0,0.033873509615659714,0.09090084582567215,0.05963167920708656,2.0445878505706787,1.4813485145568848,0.7492043972015381,0.5409764051437378
model.layers.17.mlp.gate_proj,6144x2048,12582912,0.5007370710372925,0.5008143186569214,0.0,0.0,0.17363105714321136,0.05153409391641617,0.16030313074588776,0.03300284594297409,0.0,0.0,0.0,0.0,0.03211206570267677,0.0865384191274643,0.08183244615793228,2.0693883895874023,2.2559964656829834,0.7384472489356995,0.4717820882797241
model.layers.17.mlp.up_proj,6144x2048,12582912,0.5002567172050476,0.49990957975387573,0.0,0.0,0.1929112672805786,0.03759394958615303,0.18034860491752625,0.022786246612668037,0.0,0.0,0.0,0.0,0.03595857694745064,0.09513954818248749,0.09089118242263794,1.998705267906189,2.2333080768585205,0.7569498419761658,0.4750273823738098
model.layers.17.self_attn.k_proj,1024x2048,2097152,0.5001239776611328,0.49909305572509766,0.0,0.0,0.1567385494709015,0.048284437507390976,0.08315189182758331,0.01696845144033432,0.0,0.0,0.0,0.0,0.030117832124233246,0.07909655570983887,0.04243272915482521,1.9796407222747803,1.2657355070114136,0.7573848962783813,0.49077242612838745
model.layers.17.self_attn.o_proj,2048x2048,4194304,0.5004792213439941,0.4999561309814453,0.0,0.0,0.1546173393726349,0.04505344480276108,0.11199036240577698,0.02690916322171688,0.0,0.0,0.0,0.0,0.030208280310034752,0.07864765077829361,0.05758894234895706,1.9426257610321045,1.5298254489898682,0.7690552473068237,0.6016533970832825
model.layers.17.self_attn.q_proj,2048x2048,4194304,0.5012736320495605,0.5001013278961182,0.0,0.0,0.18174350261688232,0.07091044634580612,0.08518660068511963,0.025607403367757797,0.0,0.0,0.0,0.0,0.035448405891656876,0.0943872407078743,0.04447610676288605,2.017148733139038,1.1073788404464722,0.7550541162490845,0.5371577143669128
model.layers.17.self_attn.v_proj,1024x2048,2097152,0.5014243125915527,0.4999098777770996,0.0,0.0,0.18369102478027344,0.037325114011764526,0.15185528993606567,0.022123923525214195,0.0,0.0,0.0,0.0,0.03375154733657837,0.09083389490842819,0.07672923058271408,2.0511276721954346,1.8319541215896606,0.7497909069061279,0.6184877753257751
model.layers.18.mlp.down_proj,2048x6144,12582912,0.5005174875259399,0.4998573660850525,0.0,0.0,0.19125151634216309,0.03423874452710152,0.12042012810707092,0.016806747764348984,0.0,0.0,0.0,0.0,0.03477656841278076,0.09323523938655853,0.06079365685582161,2.0434019565582275,1.4753444194793701,0.748263955116272,0.537516176700592
model.layers.18.mlp.gate_proj,6144x2048,12582912,0.500389575958252,0.5008437633514404,0.0,0.0,0.17588624358177185,0.051472727209329605,0.16407404839992523,0.034230705350637436,0.0,0.0,0.0,0.0,0.03246336430311203,0.08742457628250122,0.08380325883626938,2.068047046661377,2.2922656536102295,0.7381159067153931,0.46669062972068787
model.layers.18.mlp.up_proj,6144x2048,12582912,0.5004373788833618,0.4999346137046814,0.0,0.0,0.1937650889158249,0.03809446841478348,0.18277572095394135,0.024634966626763344,0.0,0.0,0.0,0.0,0.03604213148355484,0.09545533359050751,0.09221421182155609,2.0033462047576904,2.2708330154418945,0.7553184032440186,0.46693122386932373
model.layers.18.self_attn.k_proj,1024x2048,2097152,0.5007462501525879,0.5002098083496094,0.0,0.0,0.1512366682291031,0.05585930868983269,0.0859338566660881,0.021012665703892708,0.0,0.0,0.0,0.0,0.029400436207652092,0.07770335674285889,0.04423278570175171,1.999328374862671,1.3503443002700806,0.7544240355491638,0.47859010100364685
model.layers.18.self_attn.o_proj,2048x2048,4194304,0.5007307529449463,0.49992799758911133,0.0,0.0,0.1466500163078308,0.03658135235309601,0.1053370013833046,0.019974367693066597,0.0,0.0,0.0,0.0,0.02838871255517006,0.07390019297599792,0.0536070391535759,1.940237283706665,1.5864505767822266,0.7705824375152588,0.5425279140472412
model.layers.18.self_attn.q_proj,2048x2048,4194304,0.5013155937194824,0.5000131130218506,0.0,0.0,0.1816076785326004,0.07910878211259842,0.08476981520652771,0.024207815527915955,0.0,0.0,0.0,0.0,0.03651481121778488,0.09634841978549957,0.04407930374145508,1.9854823350906372,1.0833508968353271,0.7617905139923096,0.5316567420959473
model.layers.18.self_attn.v_proj,1024x2048,2097152,0.4978032112121582,0.500279426574707,0.0,0.0,0.17466886341571808,0.02664978988468647,0.1481013298034668,0.014729531481862068,0.0,0.0,0.0,0.0,0.031735241413116455,0.08528386801481247,0.07441598922014236,2.050818681716919,1.949288249015808,0.747212290763855,0.5754690170288086
model.layers.19.mlp.down_proj,2048x6144,12582912,0.5001899003982544,0.5001225471496582,0.0,0.0,0.19930776953697205,0.03775457292795181,0.12849286198616028,0.017635812982916832,0.0,0.0,0.0,0.0,0.03586621582508087,0.09674666076898575,0.06484873592853546,2.067673921585083,1.5146147012710571,0.7416064739227295,0.5461809635162354
model.layers.19.mlp.gate_proj,6144x2048,12582912,0.5003306269645691,0.5003643035888672,0.0,0.0,0.17931678891181946,0.05297408252954483,0.16652384400367737,0.0344044454395771,0.0,0.0,0.0,0.0,0.03291415795683861,0.08891516923904419,0.08502034097909927,2.080035448074341,2.2979557514190674,0.7350070476531982,0.4629596471786499
model.layers.19.mlp.up_proj,6144x2048,12582912,0.5010756850242615,0.4998903274536133,0.0,0.0,0.1986883580684662,0.04142410680651665,0.18436938524246216,0.02624313347041607,0.0,0.0,0.0,0.0,0.03667839616537094,0.0975201204419136,0.09311386942863464,2.0200343132019043,2.2587456703186035,0.7500843405723572,0.4614344537258148
model.layers.19.self_attn.k_proj,1024x2048,2097152,0.5007128715515137,0.5006537437438965,0.0,0.0,0.15352192521095276,0.0541500523686409,0.08428074419498444,0.01983099803328514,0.0,0.0,0.0,0.0,0.02952945977449417,0.07832890003919601,0.04329117387533188,2.0120763778686523,1.3391717672348022,0.7516632676124573,0.46242955327033997
model.layers.19.self_attn.o_proj,2048x2048,4194304,0.5001726150512695,0.49984073638916016,0.0,0.0,0.15236562490463257,0.038834746927022934,0.11171825230121613,0.02522684633731842,0.0,0.0,0.0,0.0,0.02949477545917034,0.07677425444126129,0.057265520095825195,1.9417234659194946,1.6256887912750244,0.7693505883216858,0.5476931929588318
model.layers.19.self_attn.q_proj,2048x2048,4194304,0.5006794929504395,0.4995276927947998,0.0,0.0,0.1832338124513626,0.09114569425582886,0.08602437376976013,0.028543930500745773,0.0,0.0,0.0,0.0,0.03765910118818283,0.09950300306081772,0.045318156480789185,1.9897632598876953,1.0818116664886475,0.7611230611801147,0.53092360496521
model.layers.19.self_attn.v_proj,1024x2048,2097152,0.49686717987060547,0.49971914291381836,0.0,0.0,0.18238189816474915,0.03858092054724693,0.14994767308235168,0.01910329796373844,0.0,0.0,0.0,0.0,0.031685322523117065,0.08816628903150558,0.07557980716228485,2.1825971603393555,2.01123309135437,0.7149956226348877,0.5543724894523621
model.layers.20.mlp.down_proj,2048x6144,12582912,0.4995419979095459,0.4999852180480957,0.0,0.0,0.20120005309581757,0.03708036616444588,0.13210658729076385,0.01938444934785366,0.0,0.0,0.0,0.0,0.03679193556308746,0.09821650385856628,0.0667605921626091,2.030895233154297,1.514315128326416,0.7495298981666565,0.5509428977966309
model.layers.20.mlp.gate_proj,6144x2048,12582912,0.4998459219932556,0.5005530118942261,0.0,0.0,0.18403542041778564,0.049209706485271454,0.16244320571422577,0.031242050230503082,0.0,0.0,0.0,0.0,0.03421163931488991,0.09129031747579575,0.08271007239818573,2.0337939262390137,2.1596155166625977,0.7465174794197083,0.45103272795677185
model.layers.20.mlp.up_proj,6144x2048,12582912,0.5004541873931885,0.4997093677520752,0.0,0.0,0.20145413279533386,0.038796816021203995,0.17893242835998535,0.025524180382490158,0.0,0.0,0.0,0.0,0.03760751709342003,0.09928496927022934,0.09037184715270996,1.9918750524520874,2.140927314758301,0.7579822540283203,0.4558762311935425
model.layers.20.self_attn.k_proj,1024x2048,2097152,0.5008869171142578,0.49973154067993164,0.0,0.0,0.16412442922592163,0.05584259331226349,0.09010887145996094,0.0175614096224308,0.0,0.0,0.0,0.0,0.0309477299451828,0.08298111706972122,0.04590209200978279,2.051701307296753,1.345761775970459,0.7421825528144836,0.46818843483924866
model.layers.20.self_attn.o_proj,2048x2048,4194304,0.5005080699920654,0.49990415573120117,0.0,0.0,0.1581660509109497,0.044592659920454025,0.12058966606855392,0.027802148833870888,0.0,0.0,0.0,0.0,0.03080746717751026,0.08032163977622986,0.06187654286623001,1.9459527730941772,1.6612437963485718,0.769180417060852,0.5661731958389282
model.layers.20.self_attn.q_proj,2048x2048,4194304,0.5002617835998535,0.4998359680175781,0.0,0.0,0.191988006234169,0.0883813202381134,0.08887605369091034,0.027535902336239815,0.0,0.0,0.0,0.0,0.038211800158023834,0.10216914862394333,0.04652197286486626,2.0339202880859375,1.085785984992981,0.7502837777137756,0.5352540016174316
model.layers.20.self_attn.v_proj,1024x2048,2097152,0.4998140335083008,0.500190258026123,0.0,0.0,0.19131526350975037,0.04106501117348671,0.1600530743598938,0.021647699177265167,0.0,0.0,0.0,0.0,0.03299222141504288,0.0922510102391243,0.08075518906116486,2.1992104053497314,2.0588607788085938,0.7120330333709717,0.562229573726654
model.layers.21.mlp.down_proj,2048x6144,12582912,0.5005204081535339,0.5001592040061951,0.0,0.0,0.2007007598876953,0.03810504823923111,0.13598781824111938,0.022443171590566635,0.0,0.0,0.0,0.0,0.03746704012155533,0.09860625118017197,0.06891367584466934,1.9815824031829834,1.5279719829559326,0.7598899602890015,0.556832492351532
model.layers.21.mlp.gate_proj,6144x2048,12582912,0.49988722801208496,0.5000433325767517,0.0,0.0,0.18608808517456055,0.04452158510684967,0.16247975826263428,0.028110729530453682,0.0,0.0,0.0,0.0,0.035074714571237564,0.09231457859277725,0.08244678378105164,1.9851446151733398,2.0911171436309814,0.757294774055481,0.4578748345375061
model.layers.21.mlp.up_proj,6144x2048,12582912,0.4999105930328369,0.4998657703399658,0.0,0.0,0.20355716347694397,0.03796630725264549,0.18190984427928925,0.024189934134483337,0.0,0.0,0.0,0.0,0.03823947161436081,0.10035765916109085,0.09175557643175125,1.9717694520950317,2.128706932067871,0.7620396614074707,0.46388888359069824
model.layers.21.self_attn.k_proj,1024x2048,2097152,0.5000262260437012,0.5002694129943848,0.0,0.0,0.16189637780189514,0.0646587386727333,0.09444046765565872,0.02452213503420353,0.0,0.0,0.0,0.0,0.031619954854249954,0.08373827487230301,0.04878610372543335,2.00887131690979,1.3980188369750977,0.7510154247283936,0.46213671565055847
model.layers.21.self_attn.o_proj,2048x2048,4194304,0.5001730918884277,0.5000739097595215,0.0,0.0,0.16571660339832306,0.04581667482852936,0.11867063492536545,0.028309611603617668,0.0,0.0,0.0,0.0,0.03236940875649452,0.08406215906143188,0.061000313609838486,1.9344228506088257,1.5735934972763062,0.7705594301223755,0.5505856275558472
model.layers.21.self_attn.q_proj,2048x2048,4194304,0.5006182193756104,0.4994838237762451,0.0,0.0,0.1912538856267929,0.08188556134700775,0.09186244010925293,0.025077110156416893,0.0,0.0,0.0,0.0,0.03826767951250076,0.10115637630224228,0.04761185869574547,1.9942095279693604,1.1196404695510864,0.7586157917976379,0.5201773643493652
model.layers.21.self_attn.v_proj,1024x2048,2097152,0.5003471374511719,0.5002884864807129,0.0,0.0,0.1982988566160202,0.054144684225320816,0.15820375084877014,0.021898547187447548,0.0,0.0,0.0,0.0,0.03564925864338875,0.09824159741401672,0.07985606789588928,2.1425223350524902,1.8825570344924927,0.7264613509178162,0.5521747469902039
model.layers.22.mlp.down_proj,2048x6144,12582912,0.5006083846092224,0.49983057379722595,0.0,0.0,0.20053987205028534,0.04172585904598236,0.13874976336956024,0.025585681200027466,0.0,0.0,0.0,0.0,0.038130879402160645,0.0993504598736763,0.0705445259809494,1.9479146003723145,1.5346561670303345,0.766514241695404,0.5587819218635559
model.layers.22.mlp.gate_proj,6144x2048,12582912,0.4996785521507263,0.499976247549057,0.0,0.0,0.18791167438030243,0.04078539088368416,0.16291113197803497,0.027140850201249123,0.0,0.0,0.0,0.0,0.035698793828487396,0.09310221672058105,0.08257823437452316,1.9538025856018066,2.05436110496521,0.7638583779335022,0.4605012536048889
model.layers.22.mlp.up_proj,6144x2048,12582912,0.49965351819992065,0.49989938735961914,0.0,0.0,0.204079270362854,0.0348903052508831,0.1832042634487152,0.023341521620750427,0.0,0.0,0.0,0.0,0.03861335664987564,0.1006954237818718,0.09234260767698288,1.9500274658203125,2.117682933807373,0.7665399312973022,0.4671894907951355
model.layers.22.self_attn.k_proj,1024x2048,2097152,0.500117301940918,0.49989748001098633,0.0,0.0,0.16212353110313416,0.05668998882174492,0.09081943333148956,0.01656714268028736,0.0,0.0,0.0,0.0,0.031301721930503845,0.08288300782442093,0.04615907371044159,2.004957437515259,1.3536285161972046,0.7536969184875488,0.455118864774704
model.layers.22.self_attn.o_proj,2048x2048,4194304,0.49996137619018555,0.5004117488861084,0.0,0.0,0.16379117965698242,0.0412188358604908,0.11573202908039093,0.02861698530614376,0.0,0.0,0.0,0.0,0.03203790262341499,0.08264845609664917,0.059608783572912216,1.9134846925735474,1.5550190210342407,0.7740163803100586,0.549197256565094
model.layers.22.self_attn.q_proj,2048x2048,4194304,0.5000367164611816,0.5002751350402832,0.0,0.0,0.18784509599208832,0.0783589780330658,0.08894482254981995,0.023754317313432693,0.0,0.0,0.0,0.0,0.03731444478034973,0.09886419773101807,0.046031102538108826,2.002326488494873,1.1315253973007202,0.7568400502204895,0.5031692385673523
model.layers.22.self_attn.v_proj,1024x2048,2097152,0.5010156631469727,0.4991483688354492,0.0,0.0,0.19683463871479034,0.04034647345542908,0.15396025776863098,0.026895493268966675,0.0,0.0,0.0,0.0,0.03511957451701164,0.09589929133653641,0.07814577221870422,2.1140005588531494,1.8712337017059326,0.7301307916641235,0.5504655241966248
model.layers.23.mlp.down_proj,2048x6144,12582912,0.5003833770751953,0.5000874996185303,0.0,0.0,0.20107874274253845,0.04513055458664894,0.1373322755098343,0.026371119543910027,0.0,0.0,0.0,0.0,0.038510628044605255,0.10004673898220062,0.06992065161466599,1.9379421472549438,1.5224792957305908,0.7685946226119995,0.5448638796806335
model.layers.23.mlp.gate_proj,6144x2048,12582912,0.5002998113632202,0.4999581277370453,0.0,0.0,0.18899807333946228,0.03717492148280144,0.1642836332321167,0.025632141157984734,0.0,0.0,0.0,0.0,0.03614373505115509,0.09363871067762375,0.08313560485839844,1.9304448366165161,2.0400919914245605,0.7691402435302734,0.46272459626197815
model.layers.23.mlp.up_proj,6144x2048,12582912,0.4999525547027588,0.49991482496261597,0.0,0.0,0.20358149707317352,0.032894108444452286,0.18275833129882812,0.02304316684603691,0.0,0.0,0.0,0.0,0.03874123841524124,0.10048776119947433,0.09210264682769775,1.932326316833496,2.1083521842956543,0.7699096202850342,0.46412181854248047
model.layers.23.self_attn.k_proj,1024x2048,2097152,0.5006461143493652,0.49933958053588867,0.0,0.0,0.16595426201820374,0.051850736141204834,0.08805152773857117,0.01701095513999462,0.0,0.0,0.0,0.0,0.030881553888320923,0.08268198370933533,0.04483979940414429,2.0528643131256104,1.3581043481826782,0.7384387850761414,0.43520721793174744
model.layers.23.self_attn.o_proj,2048x2048,4194304,0.4993438720703125,0.500032901763916,0.0,0.0,0.16613808274269104,0.039325449615716934,0.12254799902439117,0.02580038271844387,0.0,0.0,0.0,0.0,0.03228747844696045,0.08353833109140396,0.0626172348856926,1.9211634397506714,1.6338499784469604,0.7736554741859436,0.539267361164093
model.layers.23.self_attn.q_proj,2048x2048,4194304,0.5001909732818604,0.4997670650482178,0.0,0.0,0.181491881608963,0.06329550594091415,0.08571334183216095,0.023853493854403496,0.0,0.0,0.0,0.0,0.034872058779001236,0.09274030476808548,0.044485289603471756,2.019608974456787,1.1971659660339355,0.7508742213249207,0.46803972125053406
model.layers.23.self_attn.v_proj,1024x2048,2097152,0.5013980865478516,0.5009422302246094,0.0,0.0,0.19471369683742523,0.037671033293008804,0.1609565019607544,0.019332218915224075,0.0,0.0,0.0,0.0,0.03449225798249245,0.09461928904056549,0.08105652034282684,2.13018536567688,1.9870831966400146,0.7267974019050598,0.5476513504981995
model.layers.24.mlp.down_proj,2048x6144,12582912,0.4999349117279053,0.5000231266021729,0.0,0.0,0.2016468644142151,0.04439888894557953,0.13718266785144806,0.025532316416502,0.0,0.0,0.0,0.0,0.03863804042339325,0.10034891963005066,0.0697692334651947,1.9363847970962524,1.529701590538025,0.7692306041717529,0.5318158268928528
model.layers.24.mlp.gate_proj,6144x2048,12582912,0.49994516372680664,0.4996189475059509,0.0,0.0,0.18696630001068115,0.03565134108066559,0.1634121984243393,0.025914406403899193,0.0,0.0,0.0,0.0,0.03575233370065689,0.09252304583787918,0.0827270895242691,1.9273335933685303,2.0590691566467285,0.7694595456123352,0.456879198551178
model.layers.24.mlp.up_proj,6144x2048,12582912,0.5003093481063843,0.5000035166740417,0.0,0.0,0.20420026779174805,0.0322788767516613,0.1846390664577484,0.022897828370332718,0.0,0.0,0.0,0.0,0.03892885521054268,0.10081231594085693,0.09302674233913422,1.9271636009216309,2.1211109161376953,0.7708280682563782,0.4626941978931427
model.layers.24.self_attn.k_proj,1024x2048,2097152,0.4994978904724121,0.49944591522216797,0.0,0.0,0.16423122584819794,0.05704863369464874,0.0845857560634613,0.018268169835209846,0.0,0.0,0.0,0.0,0.03084636852145195,0.08283039182424545,0.04326796531677246,2.0609235763549805,1.3364200592041016,0.7379550933837891,0.42116448283195496
model.layers.24.self_attn.o_proj,2048x2048,4194304,0.49921584129333496,0.4997386932373047,0.0,0.0,0.1701875627040863,0.03902830183506012,0.12221262603998184,0.02878628857433796,0.0,0.0,0.0,0.0,0.03298391401767731,0.08537788689136505,0.0627785250544548,1.9230989217758179,1.588718295097351,0.7730186581611633,0.5512914657592773
model.layers.24.self_attn.q_proj,2048x2048,4194304,0.5006041526794434,0.49988603591918945,0.0,0.0,0.18899981677532196,0.07390546053647995,0.08461122214794159,0.02552138827741146,0.0,0.0,0.0,0.0,0.03644862398505211,0.09743447601795197,0.0441882349550724,2.040287494659424,1.1444240808486938,0.7450299859046936,0.47844088077545166
model.layers.24.self_attn.v_proj,1024x2048,2097152,0.4984135627746582,0.5002412796020508,0.0,0.0,0.19348007440567017,0.03082827851176262,0.1565628945827484,0.021830763667821884,0.0,0.0,0.0,0.0,0.03472021594643593,0.09411937743425369,0.07903878390789032,2.0875704288482666,1.9238852262496948,0.7360345125198364,0.5449020862579346
model.layers.25.mlp.down_proj,2048x6144,12582912,0.4997486472129822,0.5000514388084412,0.0,0.0,0.20111171901226044,0.03890371695160866,0.1355907917022705,0.021112924441695213,0.0,0.0,0.0,0.0,0.038324255496263504,0.09961327165365219,0.06861235201358795,1.938828706741333,1.5336402654647827,0.7688645124435425,0.5175529718399048
model.layers.25.mlp.gate_proj,6144x2048,12582912,0.4994813799858093,0.4992939829826355,0.0,0.0,0.1846465766429901,0.0360465832054615,0.15946772694587708,0.027542810887098312,0.0,0.0,0.0,0.0,0.035227205604314804,0.09135006368160248,0.08091431111097336,1.9346883296966553,2.057884931564331,0.7676916718482971,0.4442873001098633
model.layers.25.mlp.up_proj,6144x2048,12582912,0.501076877117157,0.4998970925807953,0.0,0.0,0.2046484649181366,0.03346524015069008,0.1848832368850708,0.02320825681090355,0.0,0.0,0.0,0.0,0.039009202271699905,0.10101395100355148,0.09316710382699966,1.9277527332305908,2.1238930225372314,0.7702750563621521,0.4591540992259979
model.layers.25.self_attn.k_proj,1024x2048,2097152,0.49812793731689453,0.5002241134643555,0.0,0.0,0.1585398018360138,0.05168317258358002,0.08665314316749573,0.018075302243232727,0.0,0.0,0.0,0.0,0.02973763830959797,0.07967837899923325,0.04425913095474243,2.0524470806121826,1.3940012454986572,0.7401998043060303,0.42727959156036377
model.layers.25.self_attn.o_proj,2048x2048,4194304,0.5016739368438721,0.4996757507324219,0.0,0.0,0.17795667052268982,0.04128969833254814,0.11823265254497528,0.026975814253091812,0.0,0.0,0.0,0.0,0.034611716866493225,0.08939867466688156,0.060635484755039215,1.9167991876602173,1.4489628076553345,0.7737945318222046,0.5621341466903687
model.layers.25.self_attn.q_proj,2048x2048,4194304,0.49832916259765625,0.5001795291900635,0.0,0.0,0.18367666006088257,0.07124341279268265,0.08829331398010254,0.02639998123049736,0.0,0.0,0.0,0.0,0.03538057208061218,0.09449693560600281,0.04607783257961273,2.039625406265259,1.1994177103042603,0.743857204914093,0.48278501629829407
model.layers.25.self_attn.v_proj,1024x2048,2097152,0.4973316192626953,0.49976015090942383,0.0,0.0,0.21139463782310486,0.03638977184891701,0.15302017331123352,0.01795171946287155,0.0,0.0,0.0,0.0,0.038408610969781876,0.10346788167953491,0.07703477889299393,2.065016746520996,1.6673393249511719,0.7410772442817688,0.5590841174125671
model.layers.26.mlp.down_proj,2048x6144,12582912,0.4993649423122406,0.499846875667572,0.0,0.0,0.1992313116788864,0.03498693183064461,0.1311667412519455,0.013860352337360382,0.0,0.0,0.0,0.0,0.037655267864465714,0.09825517237186432,0.06594850867986679,1.9520004987716675,1.519968032836914,0.7661576271057129,0.5016095042228699
model.layers.26.mlp.gate_proj,6144x2048,12582912,0.49778008460998535,0.4995524287223816,0.0,0.0,0.18363985419273376,0.035933662205934525,0.14978444576263428,0.028208918869495392,0.0,0.0,0.0,0.0,0.03493674844503403,0.0906938686966896,0.07620874792337418,1.9399820566177368,1.9590344429016113,0.7656994462013245,0.4401898682117462
model.layers.26.mlp.up_proj,6144x2048,12582912,0.5005588531494141,0.5003055334091187,0.0,0.0,0.20320861041545868,0.03336140140891075,0.17677903175354004,0.02371753752231598,0.0,0.0,0.0,0.0,0.03877122327685356,0.10047990083694458,0.08918146789073944,1.9292372465133667,2.0473825931549072,0.770658016204834,0.45629405975341797
model.layers.26.self_attn.k_proj,1024x2048,2097152,0.5008692741394043,0.49957847595214844,0.0,0.0,0.15293854475021362,0.048606980592012405,0.08819147944450378,0.015202001668512821,0.0,0.0,0.0,0.0,0.028923194855451584,0.07695422321557999,0.044746033847332,2.0253865718841553,1.4474848508834839,0.7473418712615967,0.4195672869682312
model.layers.26.self_attn.o_proj,2048x2048,4194304,0.5004286766052246,0.5001771450042725,0.0,0.0,0.17404580116271973,0.05623321235179901,0.11842051148414612,0.02659764513373375,0.0,0.0,0.0,0.0,0.034443408250808716,0.08936122059822083,0.06068536266684532,1.9319782257080078,1.482738733291626,0.7706027626991272,0.5408203601837158
model.layers.26.self_attn.q_proj,2048x2048,4194304,0.4992799758911133,0.500157356262207,0.0,0.0,0.19397419691085815,0.08386337757110596,0.09277218580245972,0.02681339904665947,0.0,0.0,0.0,0.0,0.03833454102277756,0.1018480733036995,0.04828466475009918,2.0209786891937256,1.1243867874145508,0.747952401638031,0.5248841643333435
model.layers.26.self_attn.v_proj,1024x2048,2097152,0.5004982948303223,0.5006155967712402,0.0,0.0,0.20001636445522308,0.036465007811784744,0.14197668433189392,0.01499551348388195,0.0,0.0,0.0,0.0,0.03730903938412666,0.09873806685209274,0.07138314843177795,2.0012240409851074,1.616344690322876,0.7555326223373413,0.5352356433868408
